Time (h) 2022-10-13T07.07.00.130;ambient temperature (°C) Flask A1;ambient humidity (%) Flask A1;ambient pressure (mBar) Flask A1;CO2 conc. (%) Flask A1;O2 conc. (%) Flask A1;;Time (h) 2022-10-13T07.07.01.278;ambient temperature (°C) Flask A2;ambient humidity (%) Flask A2;ambient pressure (mBar) Flask A2;CO2 conc. (%) Flask A2;O2 conc. (%) Flask A2;;Time (h) 2022-10-13T07.07.01.594;ambient temperature (°C) Flask A3;ambient humidity (%) Flask A3;ambient pressure (mBar) Flask A3;CO2 conc. (%) Flask A3;O2 conc. (%) Flask A3;;Time (h) 2022-10-13T07.07.01.396;ambient temperature (°C) Flask A4;ambient humidity (%) Flask A4;ambient pressure (mBar) Flask A4;CO2 conc. (%) Flask A4;O2 conc. (%) Flask A4;;
6.18575;43.84;17.82;1014.93;0.711;19.402;;6.18575;44.25;18.82;1015.74;0.734;19.425;;6.18577;43.74;18.88;1014.72;0.584;19.729;;6.18576;43.36;24.67;1015.42;0.596;19.797;;
6.18714;43.85;17.92;1014.93;0.713;19.400;;6.18713;44.25;18.74;1015.74;0.735;19.424;;6.18716;43.75;18.74;1014.73;0.585;19.729;;6.18715;43.36;24.70;1015.42;0.597;19.794;;
6.18852;43.85;17.85;1014.92;0.713;19.399;;6.18852;44.25;18.75;1015.75;0.735;19.422;;6.18855;43.75;18.84;1014.72;0.586;19.728;;6.18854;43.36;24.64;1015.43;0.598;19.793;;
6.18991;43.84;17.91;1014.92;0.714;19.398;;6.18991;44.25;18.75;1015.74;0.735;19.421;;6.18994;43.74;18.97;1014.71;0.586;19.728;;6.18992;43.36;24.67;1015.43;0.599;19.790;;
6.19130;43.85;17.88;1014.93;0.714;19.397;;6.19130;44.24;18.72;1015.73;0.736;19.422;;6.19133;43.75;18.96;1014.71;0.588;19.728;;6.19131;43.36;24.67;1015.43;0.599;19.789;;
6.19269;43.84;17.98;1014.92;0.715;19.396;;6.19269;44.24;18.79;1015.73;0.736;19.420;;6.19272;43.75;18.95;1014.72;0.589;19.726;;6.19270;43.36;24.66;1015.44;0.600;19.788;;
6.19408;43.85;18.02;1014.93;0.715;19.394;;6.19408;44.24;18.78;1015.74;0.738;19.419;;6.19411;43.75;18.98;1014.72;0.590;19.725;;6.19409;43.36;24.71;1015.45;0.601;19.785;;
6.19547;43.84;17.93;1014.93;0.715;19.394;;6.19547;44.24;18.75;1015.74;0.738;19.418;;6.19550;43.74;18.87;1014.71;0.591;19.724;;6.19548;43.36;24.69;1015.46;0.602;19.784;;
6.19686;43.84;17.94;1014.93;0.716;19.393;;6.19686;44.25;18.72;1015.74;0.739;19.417;;6.19688;43.75;18.90;1014.72;0.592;19.724;;6.19687;43.37;24.66;1015.45;0.602;19.783;;
6.19825;43.84;17.87;1014.93;0.718;19.391;;6.19825;44.25;18.77;1015.72;0.739;19.416;;6.19827;43.75;18.91;1014.72;0.593;19.723;;6.19826;43.37;24.71;1015.45;0.603;19.780;;
6.19964;43.84;17.98;1014.92;0.718;19.390;;6.19964;44.24;18.72;1015.72;0.740;19.415;;6.19966;43.75;18.93;1014.71;0.593;19.723;;6.19965;43.37;24.62;1015.44;0.604;19.779;;
6.20102;43.84;17.88;1014.93;0.717;19.389;;6.20103;44.24;18.75;1015.72;0.741;19.415;;6.20105;43.75;18.86;1014.70;0.594;19.722;;6.20104;43.37;24.47;1015.44;0.605;19.777;;
6.20241;43.84;18.15;1014.93;0.717;19.389;;6.20241;44.25;18.78;1015.72;0.741;19.414;;6.20244;43.75;18.82;1014.70;0.595;19.721;;6.20243;43.37;24.56;1015.45;0.605;19.775;;
6.20380;43.84;18.14;1014.93;0.719;19.388;;6.20380;44.25;18.76;1015.73;0.742;19.414;;6.20383;43.75;18.95;1014.70;0.596;19.719;;6.20381;43.37;24.71;1015.45;0.606;19.774;;
6.20519;43.84;18.23;1014.93;0.720;19.388;;6.20519;44.24;18.78;1015.73;0.743;19.412;;6.20522;43.75;18.86;1014.70;0.598;19.719;;6.20520;43.37;24.71;1015.45;0.607;19.771;;
6.20658;43.84;18.24;1014.92;0.720;19.387;;6.20658;44.25;18.79;1015.75;0.743;19.412;;6.20661;43.75;19.00;1014.71;0.598;19.718;;6.20659;43.37;24.67;1015.44;0.607;19.770;;
6.20797;43.84;18.23;1014.93;0.721;19.386;;6.20797;44.25;18.74;1015.74;0.744;19.411;;6.20800;43.75;18.97;1014.71;0.599;19.717;;6.20798;43.37;24.76;1015.45;0.607;19.769;;
6.20936;43.84;18.08;1014.93;0.722;19.386;;6.20936;44.25;18.80;1015.74;0.744;19.411;;6.20939;43.75;18.80;1014.71;0.599;19.717;;6.20937;43.37;24.78;1015.45;0.609;19.768;;
6.21075;43.84;18.03;1014.94;0.723;19.385;;6.21075;44.24;18.82;1015.71;0.745;19.411;;6.21077;43.75;18.92;1014.69;0.600;19.716;;6.21076;43.37;24.81;1015.43;0.609;19.766;;
6.21214;43.84;18.07;1014.93;0.724;19.385;;6.21214;44.24;18.86;1015.71;0.745;19.410;;6.21216;43.75;19.05;1014.69;0.601;19.714;;6.21215;43.37;24.79;1015.43;0.610;19.764;;
6.21352;43.84;18.00;1014.92;0.724;19.384;;6.21353;44.24;18.81;1015.72;0.745;19.409;;6.21355;43.75;18.97;1014.69;0.602;19.713;;6.21354;43.38;24.80;1015.44;0.611;19.763;;
6.21491;43.83;18.15;1014.91;0.724;19.384;;6.21492;44.24;18.91;1015.72;0.746;19.408;;6.21494;43.75;18.94;1014.69;0.603;19.712;;6.21493;43.38;24.79;1015.44;0.611;19.760;;
6.21630;43.83;18.02;1014.92;0.724;19.383;;6.21630;44.25;18.83;1015.73;0.746;19.408;;6.21633;43.75;19.15;1014.70;0.603;19.712;;6.21632;43.38;24.85;1015.43;0.612;19.759;;
6.21769;43.83;18.08;1014.91;0.724;19.383;;6.21769;44.25;18.82;1015.73;0.747;19.408;;6.21772;43.75;19.05;1014.71;0.604;19.710;;6.21771;43.38;24.84;1015.43;0.613;19.758;;
6.21908;43.83;18.03;1014.91;0.725;19.382;;6.21908;44.24;18.94;1015.71;0.747;19.409;;6.21911;43.75;18.96;1014.70;0.605;19.709;;6.21910;43.38;24.79;1015.42;0.614;19.757;;
6.22047;43.83;18.04;1014.91;0.726;19.382;;6.22047;44.24;18.86;1015.71;0.748;19.407;;6.22050;43.75;19.21;1014.69;0.606;19.708;;6.22048;43.38;24.89;1015.42;0.614;19.755;;
6.22186;43.83;18.19;1014.90;0.727;19.381;;6.22186;44.24;18.93;1015.69;0.750;19.408;;6.22189;43.75;19.09;1014.70;0.606;19.707;;6.22187;43.38;24.85;1015.43;0.614;19.753;;
6.22325;43.83;18.22;1014.92;0.728;19.380;;6.22325;44.24;18.97;1015.71;0.750;19.406;;6.22328;43.75;19.09;1014.71;0.606;19.707;;6.22326;43.38;24.85;1015.44;0.615;19.752;;
6.22464;43.83;18.14;1014.93;0.728;19.380;;6.22464;44.24;18.81;1015.70;0.750;19.407;;6.22467;43.75;19.17;1014.71;0.608;19.705;;6.22465;43.38;24.83;1015.45;0.616;19.751;;
6.22603;43.83;18.20;1014.91;0.729;19.381;;6.22603;44.24;18.90;1015.71;0.751;19.406;;6.22605;43.75;19.22;1014.72;0.608;19.704;;6.22604;43.38;24.86;1015.46;0.616;19.749;;
6.22742;43.83;18.21;1014.91;0.730;19.379;;6.22742;44.24;18.88;1015.71;0.751;19.406;;6.22744;43.75;19.30;1014.71;0.609;19.704;;6.22743;43.38;24.83;1015.44;0.617;19.748;;
6.22880;43.83;18.18;1014.91;0.731;19.379;;6.22881;44.24;18.86;1015.72;0.752;19.406;;6.22883;43.75;19.34;1014.71;0.610;19.703;;6.22882;43.38;24.94;1015.44;0.617;19.747;;
6.23019;43.83;18.26;1014.92;0.730;19.379;;6.23020;44.24;18.91;1015.71;0.752;19.407;;6.23022;43.75;19.33;1014.71;0.610;19.702;;6.23021;43.38;24.93;1015.43;0.618;19.746;;
6.23158;43.83;18.30;1014.93;0.730;19.379;;6.23158;44.24;19.01;1015.71;0.753;19.407;;6.23161;43.75;19.33;1014.72;0.611;19.700;;6.23160;43.39;24.96;1015.44;0.618;19.745;;
6.23297;43.83;18.18;1014.95;0.731;19.379;;6.23297;44.24;18.80;1015.72;0.753;19.406;;6.23300;43.75;19.26;1014.71;0.612;19.699;;6.23299;43.39;24.94;1015.43;0.620;19.744;;
6.23436;43.83;18.26;1014.93;0.731;19.379;;6.23436;44.24;18.93;1015.72;0.754;19.407;;6.23439;43.75;19.29;1014.69;0.613;19.698;;6.23437;43.38;24.98;1015.43;0.620;19.743;;
6.23575;43.83;18.23;1014.91;0.732;19.379;;6.23575;44.24;18.98;1015.73;0.754;19.406;;6.23578;43.75;19.33;1014.69;0.613;19.698;;6.23576;43.39;24.96;1015.43;0.621;19.741;;
6.23714;43.82;18.41;1014.93;0.732;19.379;;6.23714;44.24;19.04;1015.73;0.755;19.406;;6.23717;43.75;19.19;1014.70;0.615;19.697;;6.23715;43.39;25.00;1015.44;0.621;19.740;;
6.23853;43.82;18.43;1014.93;0.733;19.379;;6.23853;44.24;19.02;1015.73;0.756;19.406;;6.23856;43.75;19.33;1014.71;0.614;19.695;;6.23854;43.39;25.04;1015.45;0.622;19.739;;
6.23992;43.82;18.51;1014.94;0.733;19.379;;6.23992;44.24;19.00;1015.71;0.757;19.407;;6.23995;43.75;19.40;1014.70;0.614;19.694;;6.23993;43.39;25.08;1015.45;0.623;19.737;;
6.24131;43.82;18.39;1014.92;0.734;19.379;;6.24131;44.24;19.05;1015.71;0.757;19.407;;6.24133;43.75;19.43;1014.69;0.616;19.693;;6.24132;43.39;25.11;1015.46;0.622;19.736;;
6.24270;43.82;18.47;1014.92;0.735;19.379;;6.24270;44.24;19.16;1015.70;0.757;19.407;;6.24272;43.74;19.38;1014.69;0.616;19.693;;6.24271;43.39;25.05;1015.44;0.623;19.735;;
6.24408;43.82;18.50;1014.92;0.736;19.379;;6.24409;44.24;19.14;1015.70;0.758;19.407;;6.24411;43.75;19.39;1014.69;0.618;19.692;;6.24410;43.39;25.12;1015.45;0.624;19.734;;
6.24547;43.82;18.53;1014.93;0.736;19.379;;6.24548;44.24;19.16;1015.70;0.758;19.407;;6.24550;43.75;19.33;1014.70;0.618;19.690;;6.24549;43.39;25.15;1015.45;0.624;19.733;;
6.24686;43.82;18.50;1014.93;0.736;19.379;;6.24686;44.24;19.13;1015.70;0.758;19.407;;6.24689;43.75;19.33;1014.72;0.618;19.689;;6.24688;43.39;25.14;1015.43;0.625;19.732;;
6.24825;43.82;18.44;1014.93;0.737;19.379;;6.24825;44.24;19.19;1015.73;0.760;19.407;;6.24828;43.75;19.33;1014.72;0.619;19.689;;6.24827;43.39;25.11;1015.45;0.626;19.730;;
6.24964;43.82;18.45;1014.92;0.737;19.379;;6.24964;44.25;19.21;1015.72;0.760;19.407;;6.24967;43.75;19.38;1014.70;0.620;19.688;;6.24965;43.39;25.17;1015.44;0.626;19.729;;
6.25103;43.82;18.53;1014.91;0.737;19.380;;6.25103;44.25;19.17;1015.74;0.760;19.407;;6.25106;43.75;19.46;1014.71;0.621;19.686;;6.25104;43.39;25.18;1015.45;0.627;19.728;;
6.25242;43.82;18.67;1014.92;0.739;19.380;;6.25242;44.24;19.10;1015.72;0.761;19.407;;6.25245;43.75;19.38;1014.71;0.621;19.685;;6.25243;43.39;25.17;1015.44;0.627;19.728;;
6.25381;43.82;18.47;1014.91;0.738;19.380;;6.25381;44.24;19.02;1015.71;0.762;19.407;;6.25384;43.75;19.51;1014.71;0.621;19.684;;6.25382;43.39;25.23;1015.43;0.628;19.727;;
6.25520;43.82;18.39;1014.90;0.739;19.380;;6.25520;44.24;19.18;1015.71;0.762;19.406;;6.25523;43.75;19.42;1014.70;0.622;19.683;;6.25521;43.39;25.26;1015.44;0.628;19.724;;
6.25659;43.82;18.30;1014.90;0.740;19.380;;6.25659;44.24;19.18;1015.72;0.762;19.406;;6.25661;43.75;19.46;1014.70;0.623;19.682;;6.25660;43.39;25.26;1015.44;0.629;19.725;;
6.25798;43.82;18.53;1014.90;0.741;19.380;;6.25798;44.24;19.15;1015.71;0.763;19.406;;6.25800;43.75;19.48;1014.70;0.624;19.680;;6.25799;43.39;25.30;1015.45;0.629;19.723;;
6.25936;43.82;18.48;1014.92;0.741;19.380;;6.25937;44.24;19.20;1015.71;0.762;19.406;;6.25939;43.75;19.45;1014.70;0.624;19.680;;6.25938;43.40;25.32;1015.43;0.629;19.722;;
6.26075;43.82;18.64;1014.92;0.742;19.380;;6.26075;44.24;19.23;1015.72;0.763;19.406;;6.26078;43.75;19.53;1014.70;0.625;19.679;;6.26077;43.40;25.33;1015.45;0.631;19.721;;
6.26214;43.82;18.74;1014.92;0.742;19.380;;6.26214;44.24;19.25;1015.73;0.764;19.405;;6.26217;43.75;19.71;1014.71;0.625;19.679;;6.26216;43.39;25.33;1015.45;0.631;19.720;;
6.26353;43.82;18.73;1014.93;0.742;19.378;;6.26353;44.24;19.29;1015.73;0.764;19.404;;6.26356;43.75;19.81;1014.72;0.626;19.681;;6.26355;43.40;25.37;1015.45;0.631;19.718;;
6.26492;43.82;18.75;1014.92;0.743;19.377;;6.26492;44.24;19.28;1015.73;0.765;19.404;;6.26495;43.75;19.82;1014.71;0.626;19.683;;6.26493;43.40;25.39;1015.44;0.632;19.717;;
6.26631;43.81;18.83;1014.92;0.742;19.378;;6.26631;44.24;19.45;1015.72;0.766;19.404;;6.26634;43.75;19.84;1014.70;0.626;19.683;;6.26632;43.39;25.38;1015.43;0.632;19.716;;
6.26770;43.81;18.74;1014.92;0.742;19.377;;6.26770;44.24;19.48;1015.72;0.766;19.403;;6.26773;43.75;19.93;1014.71;0.626;19.682;;6.26771;43.40;25.49;1015.43;0.634;19.715;;
6.26909;43.81;18.94;1014.93;0.744;19.377;;6.26909;44.24;19.46;1015.73;0.767;19.402;;6.26912;43.75;19.98;1014.71;0.628;19.680;;6.26910;43.39;25.61;1015.43;0.635;19.714;;
6.27048;43.81;19.05;1014.93;0.746;19.376;;6.27048;44.24;19.61;1015.72;0.768;19.401;;6.27051;43.75;20.08;1014.71;0.629;19.679;;6.27049;43.39;25.69;1015.45;0.636;19.711;;
6.27187;43.81;19.08;1014.92;0.747;19.373;;6.27187;44.24;19.60;1015.72;0.770;19.399;;6.27189;43.74;20.14;1014.70;0.629;19.678;;6.27188;43.39;25.73;1015.44;0.637;19.709;;
6.27326;43.81;19.10;1014.93;0.749;19.372;;6.27326;44.23;19.75;1015.73;0.772;19.397;;6.27328;43.74;20.10;1014.72;0.632;19.676;;6.27327;43.40;25.78;1015.45;0.638;19.706;;
6.27464;43.81;19.13;1014.94;0.751;19.369;;6.27465;44.23;19.78;1015.73;0.773;19.396;;6.27467;43.74;20.25;1014.71;0.633;19.674;;6.27466;43.40;25.83;1015.44;0.640;19.704;;
6.27603;43.81;19.11;1014.94;0.753;19.368;;6.27603;44.23;19.83;1015.72;0.775;19.394;;6.27606;43.73;20.26;1014.70;0.635;19.673;;6.27605;43.40;25.89;1015.45;0.642;19.701;;
6.27742;43.81;19.27;1014.93;0.754;19.365;;6.27742;44.24;19.71;1015.71;0.777;19.391;;6.27745;43.73;20.33;1014.70;0.638;19.670;;6.27744;43.40;25.89;1015.44;0.644;19.699;;
6.27881;43.81;19.41;1014.93;0.757;19.363;;6.27881;44.24;19.88;1015.73;0.779;19.389;;6.27884;43.73;20.36;1014.71;0.640;19.668;;6.27882;43.40;25.96;1015.45;0.646;19.696;;
6.28020;43.81;19.14;1014.94;0.759;19.361;;6.28020;44.23;19.92;1015.73;0.780;19.385;;6.28023;43.73;20.35;1014.70;0.641;19.667;;6.28021;43.39;26.00;1015.43;0.648;19.695;;
6.28159;43.82;19.37;1014.94;0.760;19.359;;6.28159;44.23;19.85;1015.73;0.783;19.386;;6.28162;43.73;20.43;1014.71;0.643;19.664;;6.28160;43.40;26.05;1015.44;0.650;19.692;;
6.28298;43.81;19.34;1014.94;0.762;19.357;;6.28298;44.23;20.09;1015.74;0.785;19.384;;6.28301;43.73;20.50;1014.71;0.645;19.661;;6.28299;43.40;26.08;1015.45;0.652;19.689;;
6.28437;43.81;19.36;1014.94;0.764;19.355;;6.28437;44.23;20.03;1015.73;0.787;19.382;;6.28440;43.72;20.56;1014.71;0.647;19.659;;6.28438;43.40;26.13;1015.44;0.653;19.687;;
6.28576;43.81;19.39;1014.92;0.766;19.353;;6.28576;44.23;20.17;1015.74;0.789;19.380;;6.28578;43.73;20.54;1014.72;0.648;19.656;;6.28577;43.40;26.16;1015.46;0.655;19.684;;
6.28715;43.81;19.29;1014.93;0.769;19.351;;6.28715;44.23;20.20;1015.73;0.791;19.378;;6.28717;43.72;20.58;1014.70;0.650;19.654;;6.28716;43.40;26.05;1015.47;0.657;19.681;;
6.28853;43.81;19.36;1014.93;0.771;19.349;;6.28854;44.23;20.13;1015.73;0.794;19.376;;6.28856;43.72;20.64;1014.68;0.653;19.652;;6.28855;43.40;26.03;1015.46;0.659;19.679;;
6.28992;43.81;19.40;1014.94;0.774;19.346;;6.28993;44.23;20.02;1015.73;0.796;19.374;;6.28995;43.72;20.67;1014.70;0.655;19.650;;6.28994;43.40;26.25;1015.46;0.660;19.676;;
6.29131;43.81;19.58;1014.94;0.776;19.344;;6.29131;44.22;20.07;1015.73;0.797;19.372;;6.29134;43.71;20.74;1014.68;0.656;19.648;;6.29133;43.40;26.30;1015.45;0.662;19.675;;
6.29270;43.81;19.61;1014.95;0.778;19.342;;6.29270;44.22;20.00;1015.72;0.799;19.370;;6.29273;43.72;20.63;1014.70;0.659;19.645;;6.29272;43.40;26.27;1015.46;0.664;19.673;;
6.29409;43.81;19.60;1014.95;0.780;19.339;;6.29409;44.22;20.16;1015.73;0.801;19.368;;6.29412;43.71;20.75;1014.69;0.660;19.643;;6.29410;43.40;26.32;1015.46;0.666;19.670;;
6.29548;43.81;19.61;1014.96;0.782;19.338;;6.29548;44.22;20.21;1015.73;0.803;19.365;;6.29551;43.71;20.80;1014.69;0.662;19.640;;6.29549;43.40;26.33;1015.45;0.668;19.668;;
6.29687;43.80;19.67;1014.95;0.784;19.335;;6.29687;44.22;20.20;1015.74;0.805;19.364;;6.29690;43.71;20.85;1014.70;0.663;19.639;;6.29688;43.40;26.39;1015.45;0.670;19.665;;
6.29826;43.80;19.56;1014.94;0.786;19.334;;6.29826;44.22;20.33;1015.73;0.807;19.362;;6.29829;43.71;20.84;1014.71;0.666;19.636;;6.29827;43.40;26.42;1015.44;0.672;19.663;;
6.29965;43.81;19.59;1014.94;0.789;19.332;;6.29965;44.22;20.36;1015.73;0.810;19.361;;6.29968;43.71;20.88;1014.72;0.669;19.633;;6.29966;43.40;26.46;1015.47;0.674;19.661;;
6.30104;43.81;19.77;1014.96;0.791;19.330;;6.30104;44.22;20.44;1015.74;0.811;19.358;;6.30107;43.71;20.90;1014.72;0.669;19.631;;6.30105;43.40;26.54;1015.45;0.676;19.659;;
6.30243;43.80;19.78;1014.94;0.792;19.328;;6.30243;44.22;20.45;1015.74;0.813;19.356;;6.30245;43.70;20.95;1014.71;0.672;19.628;;6.30244;43.40;26.53;1015.44;0.677;19.656;;
6.30381;43.80;19.79;1014.96;0.794;19.325;;6.30382;44.21;20.39;1015.73;0.815;19.354;;6.30384;43.70;20.92;1014.70;0.674;19.626;;6.30383;43.40;26.49;1015.46;0.679;19.654;;
6.30520;43.80;19.73;1014.94;0.796;19.322;;6.30521;44.21;20.54;1015.74;0.818;19.351;;6.30523;43.70;20.96;1014.72;0.675;19.623;;6.30522;43.40;26.56;1015.46;0.681;19.651;;
6.30659;43.80;19.92;1014.95;0.798;19.320;;6.30659;44.22;20.61;1015.75;0.820;19.350;;6.30662;43.70;20.98;1014.70;0.678;19.622;;6.30661;43.40;26.65;1015.45;0.683;19.649;;
6.30798;43.80;19.97;1014.94;0.801;19.319;;6.30798;44.21;20.63;1015.75;0.821;19.348;;6.30801;43.69;21.05;1014.70;0.680;19.620;;6.30800;43.40;26.66;1015.46;0.685;19.646;;
6.30937;43.80;20.01;1014.95;0.803;19.316;;6.30937;44.22;20.51;1015.74;0.823;19.345;;6.30940;43.70;21.06;1014.71;0.682;19.617;;6.30938;43.39;26.64;1015.46;0.686;19.645;;
6.31076;43.80;19.98;1014.95;0.805;19.313;;6.31076;44.21;20.52;1015.75;0.825;19.344;;6.31079;43.69;21.10;1014.71;0.683;19.614;;6.31077;43.39;26.55;1015.45;0.688;19.642;;
6.31215;43.80;19.96;1014.95;0.808;19.312;;6.31215;44.21;20.57;1015.76;0.827;19.341;;6.31218;43.69;21.14;1014.72;0.684;19.612;;6.31216;43.39;26.79;1015.46;0.690;19.640;;
6.31354;43.80;20.14;1014.96;0.809;19.309;;6.31354;44.21;20.66;1015.75;0.829;19.339;;6.31357;43.69;21.17;1014.73;0.687;19.610;;6.31355;43.39;26.72;1015.47;0.692;19.637;;
6.31493;43.80;20.14;1014.96;0.812;19.308;;6.31493;44.21;20.62;1015.76;0.831;19.337;;6.31496;43.68;21.22;1014.72;0.690;19.608;;6.31494;43.39;26.78;1015.46;0.693;19.634;;
6.31632;43.80;20.04;1014.94;0.813;19.306;;6.31632;44.21;20.61;1015.76;0.833;19.336;;6.31634;43.69;21.18;1014.72;0.691;19.605;;6.31633;43.39;26.84;1015.45;0.695;19.633;;
6.31771;43.80;19.99;1014.94;0.815;19.303;;6.31771;44.21;20.59;1015.75;0.835;19.333;;6.31773;43.68;21.16;1014.72;0.693;19.603;;6.31772;43.39;26.82;1015.45;0.698;19.631;;
6.31909;43.80;20.04;1014.94;0.816;19.302;;6.31910;44.21;20.57;1015.75;0.837;19.331;;6.31912;43.68;21.22;1014.74;0.694;19.600;;6.31911;43.39;26.87;1015.46;0.699;19.628;;
6.32048;43.79;19.99;1014.93;0.818;19.299;;6.32048;44.20;20.80;1015.74;0.839;19.329;;6.32051;43.68;21.31;1014.72;0.697;19.598;;6.32050;43.39;26.90;1015.45;0.701;19.626;;
6.32187;43.79;20.06;1014.93;0.821;19.297;;6.32187;44.20;20.84;1015.75;0.840;19.326;;6.32190;43.68;21.32;1014.72;0.698;19.595;;6.32189;43.39;26.89;1015.45;0.702;19.623;;
6.32326;43.80;20.16;1014.94;0.824;19.294;;6.32326;44.20;20.79;1015.74;0.842;19.325;;6.32329;43.68;21.35;1014.73;0.699;19.593;;6.32327;43.39;26.97;1015.45;0.704;19.622;;
6.32465;43.79;20.22;1014.95;0.825;19.293;;6.32465;44.21;20.84;1015.75;0.844;19.323;;6.32468;43.68;21.36;1014.72;0.702;19.590;;6.32466;43.39;27.00;1015.46;0.706;19.619;;
6.32604;43.79;20.22;1014.94;0.826;19.290;;6.32604;44.20;20.92;1015.74;0.845;19.321;;6.32607;43.68;21.33;1014.72;0.703;19.588;;6.32605;43.39;27.00;1015.46;0.707;19.617;;
6.32743;43.79;20.25;1014.92;0.828;19.288;;6.32743;44.20;21.00;1015.75;0.847;19.319;;6.32746;43.68;21.37;1014.72;0.705;19.585;;6.32744;43.39;27.05;1015.47;0.709;19.614;;
6.32882;43.79;20.23;1014.93;0.831;19.285;;6.32882;44.20;21.00;1015.73;0.850;19.317;;6.32885;43.68;21.36;1014.71;0.706;19.584;;6.32883;43.39;27.08;1015.46;0.711;19.612;;
6.33021;43.79;20.17;1014.93;0.832;19.284;;6.33021;44.20;21.04;1015.74;0.852;19.315;;6.33024;43.67;21.46;1014.71;0.708;19.581;;6.33022;43.39;27.06;1015.46;0.712;19.610;;
6.33160;43.79;20.31;1014.93;0.834;19.281;;6.33160;44.20;20.99;1015.75;0.854;19.312;;6.33162;43.67;21.46;1014.71;0.710;19.579;;6.33161;43.39;27.05;1015.46;0.715;19.608;;
6.33299;43.79;20.27;1014.92;0.835;19.279;;6.33299;44.20;21.06;1015.75;0.855;19.310;;6.33301;43.67;21.49;1014.70;0.712;19.577;;6.33300;43.39;27.13;1015.44;0.715;19.606;;
6.33437;43.79;20.32;1014.93;0.837;19.276;;6.33438;44.20;20.99;1015.74;0.857;19.309;;6.33440;43.67;21.53;1014.71;0.713;19.574;;6.33439;43.39;27.18;1015.46;0.717;19.603;;
6.33576;43.79;20.48;1014.94;0.839;19.275;;6.33576;44.19;20.97;1015.74;0.859;19.307;;6.33579;43.67;21.54;1014.72;0.716;19.571;;6.33578;43.39;27.18;1015.46;0.719;19.601;;
6.33715;43.79;20.40;1014.93;0.843;19.272;;6.33715;44.19;20.87;1015.74;0.861;19.304;;6.33718;43.67;21.52;1014.72;0.717;19.570;;6.33717;43.39;27.21;1015.47;0.720;19.599;;
6.33854;43.79;20.51;1014.94;0.844;19.269;;6.33854;44.19;20.91;1015.74;0.863;19.302;;6.33857;43.67;21.57;1014.73;0.720;19.567;;6.33855;43.39;27.24;1015.46;0.722;19.596;;
6.33993;43.79;20.49;1014.94;0.845;19.267;;6.33993;44.19;20.87;1015.73;0.864;19.301;;6.33996;43.67;21.58;1014.72;0.722;19.566;;6.33994;43.39;27.26;1015.46;0.724;19.594;;
6.34132;43.79;20.63;1014.94;0.847;19.264;;6.34132;44.20;21.02;1015.74;0.865;19.299;;6.34135;43.67;21.62;1014.74;0.724;19.563;;6.34133;43.39;27.28;1015.46;0.725;19.593;;
6.34271;43.79;20.53;1014.95;0.850;19.261;;6.34271;44.19;20.97;1015.74;0.867;19.296;;6.34274;43.66;21.66;1014.73;0.725;19.561;;6.34272;43.39;27.32;1015.45;0.727;19.590;;
6.34410;43.78;20.53;1014.94;0.851;19.260;;6.34410;44.19;20.93;1015.74;0.868;19.294;;6.34413;43.67;21.64;1014.71;0.726;19.559;;6.34411;43.39;27.30;1015.45;0.729;19.588;;
6.34549;43.79;20.67;1014.94;0.853;19.258;;6.34549;44.19;20.95;1015.74;0.871;19.294;;6.34552;43.66;21.67;1014.71;0.729;19.556;;6.34550;43.39;27.33;1015.46;0.731;19.586;;
6.34688;43.78;20.58;1014.93;0.856;19.262;;6.34688;44.19;21.07;1015.74;0.873;19.300;;6.34690;43.67;21.62;1014.72;0.730;19.556;;6.34689;43.39;27.30;1015.47;0.732;19.589;;
6.34826;43.79;20.58;1014.92;0.857;19.263;;6.34827;44.19;21.07;1015.73;0.874;19.303;;6.34829;43.67;21.63;1014.72;0.731;19.556;;6.34828;43.39;27.29;1015.47;0.733;19.591;;
6.34965;43.79;20.39;1014.92;0.859;19.263;;6.34966;44.19;21.03;1015.74;0.876;19.301;;6.34968;43.67;21.60;1014.72;0.732;19.556;;6.34967;43.39;27.20;1015.46;0.734;19.593;;
6.35104;43.80;20.35;1014.92;0.860;19.263;;6.35104;44.20;20.97;1015.74;0.877;19.301;;6.35107;43.67;21.53;1014.72;0.733;19.555;;6.35106;43.39;27.28;1015.46;0.735;19.593;;
6.35243;43.81;20.38;1014.91;0.861;19.264;;6.35243;44.20;20.98;1015.73;0.878;19.301;;6.35246;43.68;21.51;1014.72;0.735;19.555;;6.35245;43.40;27.23;1015.46;0.735;19.593;;
6.35382;43.82;20.22;1014.91;0.861;19.264;;6.35382;44.20;21.02;1015.73;0.877;19.303;;6.35385;43.69;21.58;1014.70;0.734;19.556;;6.35383;43.40;27.20;1015.46;0.735;19.594;;
6.35521;43.83;20.29;1014.92;0.860;19.266;;6.35521;44.21;21.04;1015.73;0.876;19.304;;6.35524;43.70;21.50;1014.71;0.734;19.557;;6.35522;43.40;27.08;1015.45;0.735;19.596;;
6.35660;43.84;20.25;1014.91;0.858;19.269;;6.35660;44.21;21.05;1015.74;0.873;19.306;;6.35663;43.71;21.52;1014.70;0.732;19.560;;6.35661;43.40;27.12;1015.46;0.733;19.599;;
